id;deleted;created_date;last_modified_date;created_by;last_modified_by;last_name;first_name;dni;birth_date;address;cuil;plan_social;trabaja;apellido_tutor;nombre_tutor;estudio_primario_tutor;estudio_secundario_tutor;estudio_ter_univ_tutor;dni_tutor;cuil_tutor;telefono1;telefono2;foto_dni;constancia_cuil;constancia6grado;acta_nacimiento;constancia_regular;foto4x4;foto_carnet_vac;ficha_medica;aptitud_fisica;grupo_sanguineo;ficha_inscripcion;libreta6grado;fotocopia_libro_matriz;fotocopia_dni_tutor;constancia_cuil_tutor;localidad_entity_id;parentesco_tutor_entity_id
1845;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;María;47109495;2013-05-09;Av. de Mayo 1362;27-47109495-7;false;false;Fernández;Mariana;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26342754;27-26342754-3;11-5510-6071;;true;true;true;true;false;true;true;true;true;true;true;false;false;true;true;;
1846;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Fernando;51219196;2008-10-04;Tucumán 1766;20-51219196-8;false;false;Flores;Martín;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;31571361;20-31571361-8;11-4892-3750;;true;true;true;true;true;true;true;false;true;true;true;true;true;true;true;;
1847;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Julieta;45908391;2012-04-26;Av. Cabildo 692;27-45908391-5;false;false;Guzmán;María;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31995072;27-31995072-4;11-4268-7071;;true;true;false;true;true;true;true;true;true;false;true;true;true;true;true;;
1848;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Federico;45486520;2015-03-14;Moreno 3865;20-45486520-1;true;false;Rojas;Ramiro;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32815773;20-32815773-0;11-4582-9233;;true;true;true;true;false;true;false;false;true;false;false;true;false;true;true;;
1849;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Lucas;49271666;2015-09-20;Sarmiento 1527;23-49271666-9;false;false;Rodríguez;Joaquín;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31047674;23-31047674-9;11-4847-5975;;true;true;true;true;true;false;true;true;true;true;true;true;false;true;true;;
1850;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Matías;46821132;2018-01-13;Belgrano 3989;20-46821132-8;false;false;Vargas;Tomás;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23153268;20-23153268-5;11-4366-8234;11-5749-4499;true;true;true;true;true;true;true;true;false;false;true;true;true;true;true;;
1851;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Gabriel;49830880;2017-12-23;Piedras 2574;20-49830880-6;false;false;Romano;Ramiro;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33092862;20-33092862-0;11-5993-8670;;true;true;false;true;true;true;true;true;false;true;true;true;false;true;true;;
1852;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Daniela;45132840;2017-08-09;Urquiza 3695;27-45132840-4;false;true;Romano;Laura;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;30799250;27-30799250-2;11-5839-2019;11-5381-7651;true;true;true;false;true;true;true;true;true;true;true;true;true;true;true;;
1853;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Rocío;47689909;2015-05-11;Suipacha 757;27-47689909-0;false;true;Rodríguez;Julieta;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;21362898;23-21362898-4;11-4204-2195;11-4526-2449;true;true;false;true;true;true;true;true;true;true;true;true;false;true;true;;
1854;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Sánchez;Mariana;49416104;2018-08-25;Tucumán 2678;23-49416104-4;false;false;Rojas;Julián;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;22048114;20-22048114-0;11-4276-1351;;true;false;true;true;true;true;true;true;true;true;true;false;false;true;true;;
1855;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Patricia;47821041;2016-06-05;Lavalle 1976;27-47821041-3;false;false;Romero;Facundo;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32344165;20-32344165-1;11-4070-6047;;true;true;true;true;true;true;true;true;false;true;true;false;false;true;true;;
1856;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Juan;49955104;2008-04-12;Moreno 1607;20-49955104-6;false;false;Guzmán;Luis;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;25183809;20-25183809-8;11-5915-8289;;true;true;false;true;true;true;true;false;true;true;true;true;false;true;true;;
1857;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Carlos;51561275;2011-03-28;Pellegrini 177;20-51561275-1;false;false;Medina;Martina;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;26541144;23-26541144-4;11-5378-5520;;true;true;true;true;true;true;true;true;false;true;true;true;true;false;true;;
1858;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Valentina;50884329;2017-11-28;Pellegrini 4382;27-50884329-7;false;false;Sánchez;Daniela;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29157514;27-29157514-0;11-5313-4625;11-5248-8853;true;false;true;false;true;true;false;false;true;true;true;true;true;false;true;;
1859;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Gabriela;48066308;2009-06-24;Tucumán 3507;27-48066308-5;false;false;Molina;Ramiro;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;24498129;20-24498129-2;11-5339-7720;;true;true;true;true;true;true;true;true;true;false;true;true;false;true;true;;
1860;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Pedro;50100083;2017-12-21;Sarmiento 2106;20-50100083-4;false;false;Vargas;Mariana;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34177164;27-34177164-7;11-5923-4886;;true;true;false;true;true;true;true;true;false;false;true;true;false;true;true;;
1861;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Clara;46896588;2018-07-14;Urquiza 790;27-46896588-2;false;false;Silva;Cecilia;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;28609554;27-28609554-8;11-4624-3870;11-4457-2921;true;false;true;true;true;false;true;false;false;true;false;true;false;false;true;;
1862;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Camila;51886173;2018-08-02;Colón 171;27-51886173-0;false;false;Gutiérrez;Julieta;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34907155;27-34907155-5;11-4644-3121;;false;true;false;true;true;true;true;true;true;false;true;false;true;true;true;;
1863;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Juan;46336968;2014-07-08;Mitre 4495;20-46336968-3;false;false;Medina;Pedro;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28162894;20-28162894-2;11-5356-5969;11-5711-1436;true;true;true;true;true;true;false;true;true;true;true;true;true;true;true;;
1864;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Mariana;46952156;2012-09-25;Av. Cabildo 3606;27-46952156-2;false;false;Acosta;Cecilia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;30608261;27-30608261-8;11-5537-7623;;true;true;true;true;true;true;true;true;true;true;true;true;true;false;true;;
1865;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Mateo;50802664;2016-09-07;Sarmiento 313;20-50802664-2;false;false;Romano;Gonzalo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27078069;20-27078069-6;11-5311-6543;;true;true;true;true;true;false;false;true;true;false;true;true;false;true;true;;
1866;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Paula;45130018;2011-10-10;Maipú 3418;27-45130018-6;false;false;Ortega;Martín;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;29260606;20-29260606-1;11-5974-2099;;true;true;true;true;true;true;true;false;true;true;false;true;true;true;false;;
1867;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Delfina;45914854;2016-02-12;Piedras 2951;27-45914854-5;false;false;Silva;Matías;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32125698;20-32125698-9;11-4257-5642;;true;false;true;true;true;true;true;true;false;true;true;true;false;true;true;;
1868;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Milagros;49790930;2008-04-05;Salta 1416;27-49790930-4;false;false;Rodríguez;Laura;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;25519543;27-25519543-9;11-4984-7523;11-4369-9222;false;true;true;true;true;false;false;true;false;true;true;true;true;true;false;;
1869;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Federico;50061612;2011-10-07;Pueyrredón 1982;20-50061612-2;true;false;González;Nicolás;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;33847034;20-33847034-8;11-4686-3525;;true;true;true;true;true;true;true;true;true;true;true;false;true;true;true;;
1870;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Milagros;50126175;2015-05-11;Sarmiento 3275;27-50126175-6;false;false;Benítez;Florencia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;34927262;27-34927262-3;11-5631-6446;;true;true;true;true;true;true;true;true;true;false;true;true;true;true;true;;
1871;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Laura;49479114;2017-09-26;Lavalle 1585;27-49479114-0;false;false;Pérez;María;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;34708306;27-34708306-8;11-4754-8558;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1872;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Victoria;47815728;2010-03-08;San Martín 4209;27-47815728-8;true;false;Díaz;Daniela;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;20348667;27-20348667-2;11-5268-9368;;true;true;true;true;true;true;true;false;true;true;true;true;true;false;true;;
1873;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Juan;47135661;2013-10-06;Av. de Mayo 4140;20-47135661-2;false;false;Martínez;Fernando;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;24874879;20-24874879-7;11-4679-4997;;true;true;true;true;true;true;true;false;true;true;true;true;false;true;true;;
1874;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Isabella;51019741;2008-08-09;San Martín 4351;27-51019741-6;false;false;Romano;Julián;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;25125141;20-25125141-0;11-4608-7532;11-4417-1467;true;true;true;true;true;false;false;false;false;false;true;true;false;false;true;;
1875;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Gustavo;48244806;2017-03-05;Colón 3511;20-48244806-3;false;false;Romero;Matías;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27457254;20-27457254-0;11-5017-8931;;true;true;true;true;true;true;true;false;true;true;true;true;false;false;true;;
1876;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Belén;49523375;2008-09-19;Esmeralda 807;27-49523375-3;false;false;Díaz;Isabella;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;26722281;27-26722281-4;11-5973-4525;;true;true;true;true;false;true;true;false;true;true;true;true;true;false;true;;
1877;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Gabriel;47341561;2014-04-02;Av. Rivadavia 1565;20-47341561-6;false;false;Torres;Luis;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28656102;20-28656102-1;11-5837-4834;11-5453-2370;true;true;true;true;false;true;true;true;true;true;true;true;false;true;true;;
1878;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Bautista;49961144;2012-02-07;Lavalle 3693;20-49961144-8;false;false;Torres;Luis;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;20605337;20-20605337-3;11-4088-9126;;true;false;true;true;true;true;true;true;false;true;true;true;true;true;true;;
1879;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Federico;51897489;2009-12-25;Maipú 3952;20-51897489-1;false;false;Torres;Belén;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23920899;27-23920899-7;11-4005-9184;;true;true;true;true;false;false;true;false;true;true;true;false;false;true;true;;
1880;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Pérez;Cecilia;50947486;2018-02-26;Av. Rivadavia 4076;27-50947486-4;false;false;Herrera;Mateo;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23127356;20-23127356-6;11-5851-8046;11-4189-1641;true;true;true;true;false;true;false;true;true;true;false;true;false;true;false;;
1881;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Juana;49893951;2010-10-16;Urquiza 655;27-49893951-7;false;false;Molina;Fernando;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;31725773;20-31725773-3;11-5721-7540;;true;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
1882;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Ezequiel;51559236;2015-07-24;Maipú 3192;23-51559236-9;false;false;Giménez;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;24656988;27-24656988-1;11-5142-2700;11-4643-5545;true;true;true;true;true;true;true;true;true;false;false;true;true;true;true;;
1883;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Carolina;48258616;2010-01-19;Salta 3276;27-48258616-9;false;false;Díaz;Isabella;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26633071;27-26633071-0;11-5297-5916;;true;true;true;false;true;true;true;true;true;true;true;true;false;true;true;;
1884;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Federico;50908881;2008-07-04;San Martín 1666;20-50908881-1;false;false;Martínez;Mariano;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;31732743;23-31732743-9;11-4599-2994;;true;true;true;true;true;false;true;true;true;false;true;true;true;false;true;;
1885;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Matías;48121568;2014-03-03;Maipú 2659;20-48121568-5;false;false;Herrera;Milagros;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;21498320;27-21498320-1;11-4191-9004;;false;true;true;true;true;true;true;true;true;true;true;true;false;false;false;;
1886;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Jorge;46448005;2018-09-19;Suipacha 3114;20-46448005-7;false;false;Torres;Micaela;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;20338664;27-20338664-3;11-4857-5838;11-4527-4944;true;true;true;true;true;false;false;true;false;true;true;true;true;true;true;;
1887;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Julián;48882676;2015-09-12;Alberdi 2659;20-48882676-0;false;false;Flores;Santiago;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;24895295;20-24895295-5;11-5340-5200;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
1888;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Gabriela;51983475;2010-03-28;Av. Santa Fe 60;27-51983475-3;false;false;Domínguez;Pedro;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20426853;20-20426853-4;11-4763-7204;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;false;;
1889;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Daniela;48672999;2015-11-28;Sarmiento 682;27-48672999-1;false;false;Torres;Joaquín;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20537112;20-20537112-6;11-5191-8202;;true;false;true;true;true;true;true;false;true;false;true;true;false;true;true;;
1890;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Mariana;46737721;2008-08-16;Chacabuco 3009;27-46737721-9;false;false;Castro;Joaquín;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;33268366;20-33268366-8;11-4217-5554;11-5899-2564;false;true;false;true;true;false;true;false;false;true;true;true;true;true;true;;
1891;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Ezequiel;47491851;2009-04-18;Piedras 2431;20-47491851-4;false;false;Romero;Nicolás;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;22253737;20-22253737-2;11-5280-4040;11-5692-1902;true;true;false;true;false;true;true;true;true;true;true;true;true;true;true;;
1892;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Juan;50547751;2013-05-23;Mitre 798;20-50547751-1;false;false;González;Ramiro;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;29836614;20-29836614-3;11-4475-6990;11-4109-3418;true;true;false;true;true;true;true;false;false;true;true;false;false;true;true;;
1893;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Belén;47468974;2018-09-28;Lavalle 2018;27-47468974-9;false;false;López;Lucas;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27240359;20-27240359-8;11-4139-1732;11-4888-5994;true;true;true;true;true;true;true;false;true;true;true;true;true;false;true;;
1894;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Clara;51058093;2016-07-25;Santiago del Estero 1488;27-51058093-7;false;false;Romano;Daniela;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;26302854;27-26302854-1;11-5391-3328;11-5641-5875;true;false;true;true;true;true;true;true;true;true;true;true;true;true;false;;
1895;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Laura;45633114;2009-08-17;Lavalle 308;27-45633114-4;false;false;Silva;Paula;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32771922;27-32771922-5;11-4911-2677;;true;true;true;true;false;false;true;true;true;false;true;true;true;true;false;;
1896;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Jorge;45472084;2017-12-12;Av. Corrientes 3127;23-45472084-9;false;false;Castro;Gonzalo;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20469043;20-20469043-0;11-4542-9647;;true;true;true;true;true;true;true;true;true;true;true;true;false;true;false;;
1897;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Juan;45291348;2018-05-16;Urquiza 2233;20-45291348-9;false;false;Flores;Gabriela;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22131614;27-22131614-8;11-4540-5537;;true;true;true;true;true;true;true;true;false;true;true;true;false;true;true;;
1898;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Carlos;50464633;2010-08-28;Urquiza 2637;20-50464633-6;false;false;Medina;Micaela;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;23538611;27-23538611-4;11-5369-5661;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
1899;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Martina;47358970;2009-01-08;Moreno 1276;27-47358970-8;false;false;Ruiz;Gabriel;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29266786;20-29266786-9;11-4913-6161;;true;true;true;true;true;true;true;true;true;true;true;false;true;true;true;;
1900;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Milagros;51615059;2013-09-07;Piedras 3623;27-51615059-4;false;false;Vargas;Juana;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32367858;27-32367858-3;11-5447-2294;;true;true;true;true;true;true;true;true;false;true;true;true;false;true;true;;
1901;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Micaela;51787236;2009-04-07;Maipú 756;27-51787236-4;false;false;Benítez;Gabriel;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32552336;20-32552336-1;11-5305-9835;;true;false;true;true;true;true;true;false;true;false;true;true;true;true;false;;
1902;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Jorge;45756206;2012-04-02;Tucumán 545;20-45756206-4;false;false;Gutiérrez;Laura;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20071341;27-20071341-4;11-5009-3831;;true;true;true;true;true;false;true;true;true;false;true;true;true;true;true;;
1903;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Catalina;50200938;2015-01-09;Colón 3948;27-50200938-4;false;false;Fernández;Sofía;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28526416;27-28526416-8;11-5231-3653;;true;false;true;true;true;true;true;false;false;true;true;true;false;false;true;;
1904;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Clara;47816380;2016-10-14;Salta 2144;27-47816380-6;false;false;Rodríguez;Agustín;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;25489222;20-25489222-0;11-4572-4825;11-5143-5564;true;true;false;true;true;false;true;false;true;true;true;false;true;true;true;;
1905;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Rocío;47607490;2010-02-14;Av. Corrientes 89;27-47607490-3;true;false;Rojas;Lucía;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;25101679;27-25101679-3;11-4910-9572;;true;true;false;true;true;true;true;true;true;true;false;true;false;true;true;;
1906;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Federico;48969910;2010-09-13;Suipacha 365;23-48969910-9;true;false;Álvarez;Matías;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;20476553;20-20476553-8;11-4727-5221;;false;true;true;true;true;true;false;true;true;true;true;true;true;true;true;;
1907;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Sofía;47926348;2011-07-15;Pellegrini 248;27-47926348-0;false;false;Ortega;Clara;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28975759;27-28975759-2;11-5706-6466;;false;true;true;true;true;true;true;true;true;true;true;false;true;true;false;;
1908;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Pérez;Santiago;49368392;2013-07-03;Urquiza 1241;20-49368392-7;false;false;Domínguez;Julieta;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23807900;23-23807900-4;11-5524-3058;;true;true;true;true;true;true;true;true;true;true;true;false;false;true;true;;
1909;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Laura;48146411;2016-10-20;Maipú 1480;27-48146411-6;false;true;Acosta;Hernán;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32813543;20-32813543-5;11-5971-6627;;true;false;true;true;true;true;false;true;true;true;true;true;true;true;true;;
1910;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Lucía;51439031;2015-12-01;Suipacha 1075;27-51439031-8;false;false;Martínez;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;29661731;27-29661731-3;11-5445-1364;;true;true;false;true;true;true;true;true;true;true;true;true;true;true;true;;
